userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cleaned_content,sentiment,polarity
A Google user,Cool app,5,0,1.2.5,2025-02-28 14:51:16,,,1.2.5,cool app,Positive,0.35
A Google user,Good App,5,0,1.2.5,2025-02-28 12:15:01,Thank you for the awesome feedback!,2025-04-04 16:25:44,1.2.5,good app,Positive,0.7
A Google user,Love it,5,0,1.2.5,2025-02-28 11:36:59,,,1.2.5,love it,Positive,0.5
A Google user,Nice,5,1,,2025-02-28 10:56:39,,,,nice,Positive,0.6
A Google user,Better than pertamina,5,0,1.2.5,2025-02-28 10:27:28,,,1.2.5,better than pertamina,Positive,0.5
A Google user,Very good app,5,0,1.2.5,2025-02-28 09:38:34,,,1.2.5,very good app,Positive,0.9099999999999999
A Google user,mantap yang penting BBM nya gak di oplos kayak produk sebelah,5,0,1.2.5,2025-02-28 06:52:02,,,1.2.5,mantap yang penting bbm nya gak di oplos kayak produk sebelah,Neutral,0.0
A Google user,Good,5,0,,2025-02-27 21:27:23,,,,good,Positive,0.7
A Google user,Bagus kendaraan bisa ngacir,5,0,,2025-02-27 20:20:36,,,,bagus kendaraan bisa ngacir,Neutral,0.0
A Google user,Teknisinya menolak tip 👍🏼,5,0,1.2.5,2025-02-27 19:27:18,,,1.2.5,teknisinya menolak tip,Neutral,0.0
A Google user,Good App,5,0,1.2.5,2025-02-27 19:22:14,Thank you for the awesome feedback!,2025-04-04 16:26:04,1.2.5,good app,Positive,0.7
A Google user,Ok,5,0,1.2.5,2025-02-27 18:50:25,,,1.2.5,ok,Positive,0.5
A Google user,Good bounalink,5,0,1.2.5,2025-02-27 18:50:02,,,1.2.5,good bounalink,Positive,0.7
A Google user,Good,5,0,1.2.5,2025-02-27 17:33:18,,,1.2.5,good,Positive,0.7
A Google user,Good,5,0,1.2.4,2025-02-27 17:18:05,,,1.2.4,good,Positive,0.7
A Google user,Very useful app,5,0,,2025-02-27 16:59:15,,,,very useful app,Positive,0.39
A Google user,Good,5,0,1.2.4,2025-02-27 12:31:40,,,1.2.4,good,Positive,0.7
A Google user,MEMANG PALING BENER PAKE SHELL. PLEASE. JANGAN IKUTAN KORUPSI YA SHELL. AKU PADAMU,5,1,,2025-02-27 11:40:24,,,,memang paling bener pake shell please jangan ikutan korupsi ya shell aku padamu,Neutral,0.0
A Google user,"Open store in Rangkasbitung, Please😁",5,0,1.2.5,2025-02-27 06:54:39,,,1.2.5,open store in rangkasbitung please,Neutral,0.0
A Google user,V good,5,0,1.2.5,2025-02-27 05:59:04,,,1.2.5,v good,Positive,0.7
A Google user,"pokoknya shell the best, ada harga ada kualitas bukan harga mahal tapi dioplos",5,1,,2025-02-27 03:44:06,,,,pokoknya shell the best ada harga ada kualitas bukan harga mahal tapi dioplos,Positive,1.0
A Google user,Good,5,0,1.2.5,2025-02-26 19:03:37,,,1.2.5,good,Positive,0.7
A Google user,Ok,5,0,1.2.5,2025-02-26 17:07:46,,,1.2.5,ok,Positive,0.5
A Google user,"RESPECT, LU YG TERBAIK ANJAAAY",5,1,1.2.5,2025-02-26 13:50:04,,,1.2.5,respect lu yg terbaik anjaaay,Neutral,0.0
A Google user,Website is easy to navigate,5,0,1.2.5,2025-02-26 13:48:45,,,1.2.5,website is easy to navigate,Positive,0.43333333333333335
A Google user,amazing app,5,0,1.2.5,2025-02-26 12:23:30,,,1.2.5,amazing app,Positive,0.6000000000000001
A Google user,good service 💯,5,0,1.2.5,2025-02-26 11:54:49,,,1.2.5,good service,Positive,0.7
A Google user,Nice,5,0,1.2.5,2025-02-26 11:11:19,,,1.2.5,nice,Positive,0.6
A Google user,Good,5,0,1.2.5,2025-02-25 23:10:09,,,1.2.5,good,Positive,0.7
A Google user,Good,5,0,1.2.5,2025-02-25 16:10:37,,,1.2.5,good,Positive,0.7
A Google user,Woww,5,0,1.2.5,2025-02-25 14:38:21,,,1.2.5,woww,Neutral,0.0
A Google user,Good experience,5,0,1.2.5,2025-02-25 13:10:38,,,1.2.5,good experience,Positive,0.7
A Google user,Good,5,0,1.2.5,2025-02-25 08:43:21,,,1.2.5,good,Positive,0.7
A Google user,easier to redeem and utilising the reward,5,0,1.2.5,2025-02-25 06:22:06,,,1.2.5,easier to redeem and utilising the reward,Neutral,0.0
A Google user,More Easy and fast,5,0,1.2.4,2025-02-24 16:00:39,,,1.2.4,more easy and fast,Positive,0.37777777777777777
A Google user,Petrol is Nice,5,0,1.2.4,2025-02-24 12:08:09,,,1.2.4,petrol is nice,Positive,0.6
A Google user,ok,5,0,1.2.5,2025-02-24 08:27:42,,,1.2.5,ok,Positive,0.5
A Google user,Good service,5,0,1.2.4,2025-02-23 13:14:57,,,1.2.4,good service,Positive,0.7
A Google user,Always best,5,0,1.2.5,2025-02-23 11:44:36,,,1.2.5,always best,Positive,1.0
A Google user,Great,5,0,1.2.5,2025-02-22 19:32:40,,,1.2.5,great,Positive,0.8
A Google user,Perfecto,5,0,1.2.5,2025-02-22 16:08:13,,,1.2.5,perfecto,Neutral,0.0
A Google user,Wow,5,0,,2025-02-22 15:04:33,,,,wow,Neutral,0.1
A Google user,Good,5,0,1.2.5,2025-02-22 09:17:55,,,1.2.5,good,Positive,0.7
A Google user,Nice app,5,0,1.2.5,2025-02-22 08:22:22,,,1.2.5,nice app,Positive,0.6
A Google user,Satisfied,5,0,1.2.5,2025-02-21 22:55:06,,,1.2.5,satisfied,Positive,0.5
A Google user,Good 👍,5,0,1.2.5,2025-02-21 13:17:28,,,1.2.5,good,Positive,0.7
A Google user,Good job on adding recurring payment. Very smooth payment experience,5,17,1.2.5,2025-02-21 12:06:16,,,1.2.5,good job on adding recurring payment very smooth payment experience,Positive,0.61
A Google user,Treat superb,5,0,1.2.5,2025-02-21 07:25:22,,,1.2.5,treat superb,Positive,1.0
A Google user,Very well thought through APP with end users in mind.,5,7,1.2.5,2025-02-21 06:29:19,,,1.2.5,very well thought through app with end users in mind,Positive,0.2
A Google user,Nice app,5,0,1.2.5,2025-02-20 15:17:29,,,1.2.5,nice app,Positive,0.6
A Google user,🙏🏻,5,0,1.2.5,2025-02-20 10:45:21,,,1.2.5,,Neutral,0.0
A Google user,Superb service,5,0,1.2.5,2025-02-20 06:56:19,,,1.2.5,superb service,Positive,1.0
A Google user,"Best quality fuel,if they come to around Rs110, it will be difficult for BP and HP company",5,0,1.2.5,2025-02-19 21:25:37,,,1.2.5,best quality fuelif they come to around rs it will be difficult for bp and hp company,Positive,0.25
A Google user,good,5,0,1.2.4,2025-02-19 17:59:11,,,1.2.4,good,Positive,0.7
A Google user,Very happy with Shell,5,0,1.2.4,2025-02-19 16:47:14,,,1.2.4,very happy with shell,Positive,1.0
A Google user,Super ❤️,5,0,1.2.4,2025-02-19 13:34:04,,,1.2.4,super,Positive,0.3333333333333333
A Google user,Good,5,0,1.2.4,2025-02-19 11:44:28,,,1.2.4,good,Positive,0.7
A Google user,All great,5,0,1.2.5,2025-02-19 10:44:23,,,1.2.5,all great,Positive,0.8
A Google user,"Good app, make easy job",5,0,1.2.4,2025-02-19 10:23:49,,,1.2.4,good app make easy job,Positive,0.5666666666666667
A Google user,Good,5,0,1.2.5,2025-02-18 12:08:37,,,1.2.5,good,Positive,0.7
A Google user,Good,5,0,1.2.5,2025-02-18 10:36:41,,,1.2.5,good,Positive,0.7
A Google user,layanan dan pilihan terbaik,5,0,,2025-02-18 10:17:01,,,,layanan dan pilihan terbaik,Neutral,0.0
A Google user,Excellent,5,0,1.2.5,2025-02-18 09:28:24,,,1.2.5,excellent,Positive,1.0
A Google user,Terbaikkk,5,0,1.2.5,2025-02-18 07:07:36,,,1.2.5,terbaikkk,Neutral,0.0
A Google user,Great,5,0,1.2.4,2025-02-18 06:11:54,,,1.2.4,great,Positive,0.8
A Google user,Best fuel best service thanks 👍🙏 thank you so much shell,5,0,1.2.5,2025-02-17 18:33:40,,,1.2.5,best fuel best service thanks thank you so much shell,Positive,0.6000000000000001
A Google user,Great,5,0,1.2.5,2025-02-17 16:58:02,,,1.2.5,great,Positive,0.8
A Google user,Nice,5,0,1.2.4,2025-02-17 15:49:53,,,1.2.4,nice,Positive,0.6
A Google user,Good,5,0,1.2.4,2025-02-17 15:06:31,,,1.2.4,good,Positive,0.7
A Google user,Superb,5,0,1.2.5,2025-02-17 14:58:46,,,1.2.5,superb,Positive,1.0
A Google user,Very good,5,0,1.2.4,2025-02-17 13:47:21,,,1.2.4,very good,Positive,0.9099999999999999
A Google user,Good,5,0,1.2.4,2025-02-17 08:50:36,,,1.2.4,good,Positive,0.7
A Google user,Good,5,0,1.2.4,2025-02-17 08:04:41,,,1.2.4,good,Positive,0.7
A Google user,Good,5,0,1.2.4,2025-02-17 07:04:28,,,1.2.4,good,Positive,0.7
A Google user,So good,5,0,1.2.4,2025-02-17 05:00:45,,,1.2.4,so good,Positive,0.7
A Google user,Fantastic fuel quality,5,0,1.2.4,2025-02-17 01:50:53,,,1.2.4,fantastic fuel quality,Positive,0.4
A Google user,Good 💯 sir,5,0,1.2.4,2025-02-16 21:20:35,,,1.2.4,good sir,Positive,0.7
A Google user,User friendly app,5,0,1.2.5,2025-02-16 20:12:56,,,1.2.5,user friendly app,Positive,0.375
A Google user,Best service,5,0,1.2.4,2025-02-16 18:02:59,,,1.2.4,best service,Positive,1.0
A Google user,Gud shell Asia,5,0,1.2.5,2025-02-16 14:30:17,,,1.2.5,gud shell asia,Neutral,0.0
A Google user,Good,5,0,1.2.5,2025-02-16 10:04:05,,,1.2.5,good,Positive,0.7
A Google user,Great...,5,0,1.2.5,2025-02-16 04:54:21,,,1.2.5,great,Positive,0.8
A Google user,Excellent,5,0,1.2.4,2025-02-15 22:36:12,,,1.2.4,excellent,Positive,1.0
A Google user,Very nice 👍,5,0,1.2.4,2025-02-15 20:01:46,,,1.2.4,very nice,Positive,0.78
A Google user,Good,5,0,1.2.4,2025-02-15 19:30:43,,,1.2.4,good,Positive,0.7
A Google user,AWESOME,5,0,,2025-02-15 18:15:58,,,,awesome,Positive,1.0
A Google user,Good service Speaks politely. The petrol pump premises are well maintained and the employees are honest. Thank you.,5,0,1.2.4,2025-02-15 17:59:35,,,1.2.4,good service speaks politely the petrol pump premises are well maintained and the employees are honest thank you,Positive,0.6499999999999999
A Google user,Matured staff,5,0,1.2.5,2025-02-15 16:47:14,,,1.2.5,matured staff,Neutral,0.0
A Google user,Good,5,0,1.2.5,2025-02-15 15:32:55,,,1.2.5,good,Positive,0.7
A Google user,Excellent,5,0,1.2.4,2025-02-15 14:45:48,,,1.2.4,excellent,Positive,1.0
A Google user,Great,5,0,1.2.5,2025-02-15 14:17:19,,,1.2.5,great,Positive,0.8
A Google user,"Best, fast like the petrol",5,3,1.2.5,2025-02-15 13:31:56,,,1.2.5,best fast like the petrol,Positive,0.6
A Google user,Good,5,0,1.2.4,2025-02-15 13:27:27,,,1.2.4,good,Positive,0.7
A Google user,Happy,5,0,,2025-02-15 11:44:43,,,,happy,Positive,0.8
A Google user,Good thanks,5,0,1.2.4,2025-02-15 08:34:12,,,1.2.4,good thanks,Positive,0.44999999999999996
A Google user,"After updating, the app doesn't work: Unfortunately, Shell Asia has stopped.",5,2,1.2.4,2025-02-15 08:09:59,,,1.2.4,after updating the app doesnt work unfortunately shell asia has stopped,Negative,-0.5
A Google user,Staff all member r support us,5,0,1.2.5,2025-02-15 07:19:19,,,1.2.5,staff all member r support us,Neutral,0.0
A Google user,Exce,5,0,1.2.4,2025-02-14 23:26:53,,,1.2.4,exce,Neutral,0.0
A Google user,Very good service,5,0,1.2.5,2025-02-14 19:16:41,,,1.2.5,very good service,Positive,0.9099999999999999
A Google user,Good,5,0,1.2.4,2025-02-14 16:35:49,,,1.2.4,good,Positive,0.7
A Google user,Nice,5,0,1.2.4,2025-02-14 16:29:19,,,1.2.4,nice,Positive,0.6
A Google user,Super,5,0,1.2.5,2025-02-14 14:54:54,,,1.2.5,super,Positive,0.3333333333333333
A Google user,So nice,5,0,1.2.4,2025-02-14 14:48:09,,,1.2.4,so nice,Positive,0.6
A Google user,Great apps,5,0,1.2.5,2025-02-14 12:53:21,,,1.2.5,great apps,Positive,0.8
A Google user,Good 👍,5,0,1.2.4,2025-02-14 12:47:21,,,1.2.4,good,Positive,0.7
A Google user,very good,5,0,,2025-02-14 12:32:48,,,,very good,Positive,0.9099999999999999
A Google user,Nice,5,0,1.2.4,2025-02-14 12:05:11,,,1.2.4,nice,Positive,0.6
A Google user,All time favorites,5,0,1.2.5,2025-02-14 10:38:46,,,1.2.5,all time favorites,Neutral,0.0
A Google user,Goood,5,0,1.2.5,2025-02-14 08:48:06,,,1.2.5,goood,Neutral,0.0
A Google user,Happy,5,0,1.2.4,2025-02-14 04:15:06,,,1.2.4,happy,Positive,0.8
A Google user,Ok,5,0,1.2.4,2025-02-13 22:13:18,,,1.2.4,ok,Positive,0.5
A Google user,Good 😊,5,0,1.2.4,2025-02-13 21:01:21,,,1.2.4,good,Positive,0.7
A Google user,V good,5,0,1.2.4,2025-02-13 17:16:53,,,1.2.4,v good,Positive,0.7
A Google user,The experience was good..Excellent and Prompt service by staff ..,5,0,1.2.4,2025-02-13 16:28:32,,,1.2.4,the experience was goodexcellent and prompt service by staff,Neutral,0.0
A Google user,Good srvcs,5,0,1.2.4,2025-02-13 15:11:13,,,1.2.4,good srvcs,Positive,0.7
A Google user,Perfect,5,0,1.2.4,2025-02-13 14:38:45,,,1.2.4,perfect,Positive,1.0
A Google user,Excellent marvelous 👍,5,0,1.2.4,2025-02-13 14:11:07,,,1.2.4,excellent marvelous,Positive,1.0
A Google user,Good,5,0,1.2.5,2025-02-13 13:27:28,,,1.2.5,good,Positive,0.7
A Google user,Gud,5,0,1.2.4,2025-02-13 13:11:07,,,1.2.4,gud,Neutral,0.0
A Google user,Good and very humble and also cleaning area and we get cash back also it's useful to people keep going,5,0,1.2.4,2025-02-12 20:35:03,,,1.2.4,good and very humble and also cleaning area and we get cash back also its useful to people keep going,Positive,0.185
A Google user,"Honest way to refuel. Best quality, safety.",5,0,,2025-02-12 19:43:33,,,,honest way to refuel best quality safety,Positive,0.8
A Google user,Very good,5,0,1.2.4,2025-02-12 09:52:30,,,1.2.4,very good,Positive,0.9099999999999999
A Google user,Nice,5,0,1.2.4,2025-02-10 15:22:05,,,1.2.4,nice,Positive,0.6
A Google user,JUST GREAT AND SUPERB SERVICE GIVEN BY ALL AND ENTIRE INDIA SHALL TEAM,5,0,1.2.4,2025-02-10 13:45:22,,,1.2.4,just great and superb service given by all and entire india shall team,Positive,0.6
A Google user,Poor,5,0,1.2.4,2025-02-10 12:09:04,,,1.2.4,poor,Negative,-0.4
A Google user,Super,5,0,1.2.4,2025-02-09 18:38:34,,,1.2.4,super,Positive,0.3333333333333333
A Google user,"Ga pernah error, gampang dipakai, reliable",5,0,1.2.4,2025-02-09 07:56:01,,,1.2.4,ga pernah error gampang dipakai reliable,Neutral,0.0
A Google user,Very good apps.. especially for now it is connected via phone number,5,0,1.2.4,2025-02-09 04:59:38,,,1.2.4,very good apps especially for now it is connected via phone number,Positive,0.45499999999999996
A Google user,Good apps,5,0,1.2.4,2025-02-08 20:27:36,,,1.2.4,good apps,Positive,0.7
A Google user,Good,5,0,1.2.4,2025-02-08 18:54:50,,,1.2.4,good,Positive,0.7
A Google user,"Great application, worth to try, hopefully will be more best offer deals",5,0,1.2.4,2025-02-08 17:36:28,,,1.2.4,great application worth to try hopefully will be more best offer deals,Positive,0.65
A Google user,Good,5,0,1.2.4,2025-02-07 19:56:44,,,1.2.4,good,Positive,0.7
A Google user,Nice app,5,0,1.2.4,2025-02-07 19:42:38,,,1.2.4,nice app,Positive,0.6
A Google user,Love it!,5,0,1.2.4,2025-02-07 16:44:56,,,1.2.4,love it,Positive,0.5
A Google user,Nice fill & earn,5,0,1.2.4,2025-02-07 16:28:39,,,1.2.4,nice fill earn,Positive,0.6
A Google user,Alhamdulillah Terbaiklah,5,0,,2025-02-07 15:02:00,,,,alhamdulillah terbaiklah,Neutral,0.0
A Google user,mohon maaf ini menurut saya Shell bahan bakar yang sangat efisien dengan kualitas terjamin,5,0,1.2.4,2025-02-07 03:58:52,,,1.2.4,mohon maaf ini menurut saya shell bahan bakar yang sangat efisien dengan kualitas terjamin,Neutral,0.0
A Google user,Very satisfactory. Thanks Shell Southend Circle.,5,0,1.2.4,2025-02-06 12:43:45,,,1.2.4,very satisfactory thanks shell southend circle,Positive,0.2
A Google user,Good,5,0,,2025-02-05 14:55:59,,,,good,Positive,0.7
A Google user,Simple dan smooth,5,0,1.2.4,2025-02-05 14:51:10,,,1.2.4,simple dan smooth,Positive,0.2
A Google user,Nice,5,0,1.2.4,2025-02-05 09:23:05,,,1.2.4,nice,Positive,0.6
A Google user,Easy to use,5,0,1.2.4,2025-02-03 09:27:17,,,1.2.4,easy to use,Positive,0.43333333333333335
A Google user,Good,5,0,1.2.4,2025-02-02 18:48:12,,,1.2.4,good,Positive,0.7
A Google user,Okay nice,5,0,1.2.2,2025-02-02 12:41:36,,,1.2.2,okay nice,Positive,0.55
A Google user,Good,5,0,1.2.4,2025-02-02 11:34:19,,,1.2.4,good,Positive,0.7
A Google user,good,5,0,1.2.4,2025-02-02 08:22:44,,,1.2.4,good,Positive,0.7
A Google user,Nice,5,0,1.2.4,2025-02-02 06:36:20,,,1.2.4,nice,Positive,0.6
A Google user,Very good,5,0,1.2.4,2025-02-01 16:32:39,,,1.2.4,very good,Positive,0.9099999999999999
A Google user,Nice,5,0,1.2.4,2025-01-31 19:35:32,,,1.2.4,nice,Positive,0.6
A Google user,Nice,5,0,1.2.4,2025-01-31 18:35:10,,,1.2.4,nice,Positive,0.6
A Google user,Good,5,0,1.2.4,2025-01-31 14:18:03,,,1.2.4,good,Positive,0.7
A Google user,Good service by arun kumar A . Shift manager,5,0,1.2.4,2025-01-31 09:58:13,,,1.2.4,good service by arun kumar a shift manager,Positive,0.7
A Google user,Good 👍,5,0,1.2.4,2025-01-31 05:13:20,,,1.2.4,good,Positive,0.7
A Google user,Very good app,5,0,,2025-01-30 20:47:46,,,,very good app,Positive,0.9099999999999999
A Google user,Good,5,0,1.2.4,2025-01-30 16:37:20,,,1.2.4,good,Positive,0.7
A Google user,"Good, use full, fuel is very quality",5,0,1.2.4,2025-01-30 15:31:00,,,1.2.4,good use full fuel is very quality,Positive,0.4166666666666666
A Google user,Good 👍,5,0,1.2.4,2025-01-30 15:06:42,,,1.2.4,good,Positive,0.7
A Google user,Excellent,5,0,1.2.4,2025-01-30 14:14:09,,,1.2.4,excellent,Positive,1.0
A Google user,Mantap,5,0,1.2.4,2025-01-30 08:10:59,,,1.2.4,mantap,Neutral,0.0
A Google user,Good,5,0,1.2.4,2025-01-29 21:15:32,,,1.2.4,good,Positive,0.7
A Google user,Good,5,0,,2025-01-29 20:27:40,,,,good,Positive,0.7
A Google user,Nice,5,0,1.2.4,2025-01-29 15:58:51,,,1.2.4,nice,Positive,0.6
A Google user,Easy to use,5,0,1.2.4,2025-01-29 13:47:10,,,1.2.4,easy to use,Positive,0.43333333333333335
A Google user,Very nice 👍,5,0,1.2.4,2025-01-29 12:05:25,,,1.2.4,very nice,Positive,0.78
A Google user,Ok,5,0,1.2.4,2025-01-29 07:54:08,,,1.2.4,ok,Positive,0.5
A Google user,Good,5,0,1.2.4,2025-01-28 20:58:20,,,1.2.4,good,Positive,0.7
A Google user,Nice,5,0,1.2.4,2025-01-28 15:39:58,,,1.2.4,nice,Positive,0.6
A Google user,Easy to use. Friendly user experience,5,0,1.2.4,2025-01-28 14:27:53,,,1.2.4,easy to use friendly user experience,Positive,0.4041666666666667
A Google user,User friendly,5,0,1.2.4,2025-01-28 13:58:51,,,1.2.4,user friendly,Positive,0.375
A Google user,Sangat bagus,5,0,1.2.4,2025-01-28 06:12:05,,,1.2.4,sangat bagus,Neutral,0.0
A Google user,Good,5,0,,2025-01-27 23:57:45,,,,good,Positive,0.7
A Google user,Good service,5,0,1.2.4,2025-01-27 20:38:02,,,1.2.4,good service,Positive,0.7
A Google user,Very good experience with shell app and shell fuel.,5,0,1.2.4,2025-01-27 20:13:43,,,1.2.4,very good experience with shell app and shell fuel,Positive,0.9099999999999999
A Google user,Very nice and easy,5,0,1.2.4,2025-01-27 17:22:52,,,1.2.4,very nice and easy,Positive,0.6066666666666667
A Google user,Nice,5,0,1.2.4,2025-01-27 15:42:47,,,1.2.4,nice,Positive,0.6
A Google user,thanks for nice apk,5,0,1.2.4,2025-01-27 07:18:07,,,1.2.4,thanks for nice apk,Positive,0.4
A Google user,Ok,5,0,1.2.4,2025-01-26 11:02:45,,,1.2.4,ok,Positive,0.5
A Google user,Terima kasih banyak,5,0,1.2.4,2025-01-26 07:58:25,,,1.2.4,terima kasih banyak,Neutral,0.0
A Google user,Nice,5,0,1.2.4,2025-01-26 00:51:26,,,1.2.4,nice,Positive,0.6
A Google user,Very good👍,5,0,1.2.4,2025-01-25 19:48:42,,,1.2.4,very good,Positive,0.9099999999999999
A Google user,Good service👍,5,0,1.2.4,2025-01-25 16:18:09,,,1.2.4,good service,Positive,0.7
A Google user,Good job,5,0,,2025-01-25 13:38:43,,,,good job,Positive,0.7
