Year,Region,OU,Vendor,Modified_Vendor,PR,PO,PO_Issue_Date,PO_End_Date,PO_Description, Requested_Amount ,Currency,OA,OA_Line_Item,OA_Expiration,OA_Currency,Cost_Center_WBS_Element,Vendor_Code,Material_Group,Plant,Purchasing_Group,Purchasing_Org,GL_Account,Requisitioner,SM_TO_USE,Approver_for_SES_GR,OUTLOOK_CODE,Approver_for_PR,OLD_PO,Note,EXTRA_NOTES,,,
2024,AM,CA,SESSION M INC,Session M,33830841,4543128632,08-01-2024,01-01-2025,Annual Subscr & TAM support 2024," 13,13,325.00 ",CAD,4600378089,10,31-03-2027,CAD,CA48001480,68107044,KA7500,C289,ST1,CA04,7220175,USLMAN,5259876,Heather Mayo; Kimberly Chung,Legacy,Tim Lashley (TWLASHL),4540330138,2/26 per Heather still investigating could be more invoices - recheck end of Q1,,,,
2024,AM,CA,SESSION M INC,Session M,33830800,4543129470,08-01-2024,01-01-2025,3rd Party Hosting Qtrly 2024," 1,72,500.00 ",CAD,4600378089,10,31-03-2027,CAD,CA48001480,68107044,KA7500,C289,ST1,CA04,7220175,USLMAN,5259876,Heather Mayo; Kimberly Chung,Legacy,Tim Lashley (TWLASHL),4540330137,2/26 per Heather still investigating could be more invoices - recheck end of Q1,,,,
2025,AM,CA,SESSION M INC,Session M,34212271,4545662373,05-12-2024,31-01-2026,Annual Subscription 2025," 13,52,325.00 ",CAD,4600378089,10,31-03-2027,CAD,CA48001480,68107044,KA7551,C289,K76,CA04,7220175,USLMAN,5259876,Heather Mayo; Kimberly Chung,Legacy,Tim Lashley (TWLASHL),4543128632,,,,,
2025,AM,CA,SESSION M INC,Session M,34212184,4545662371,05-12-2024,31-01-2026,TAM Support 2025," 86,400.00 ",CAD,4600378089,10,31-03-2027,CAD,CA48001480,68107044,KA7551,C289,K76,CA04,7220175,USLMAN,5259876,Heather Mayo; Kimberly Chung,Legacy,Tim Lashley (TWLASHL),4543128632,,,,,
2025,AM,CA,SESSION M INC,Session M,34245630,4545899128,07-01-2025,31-01-2026,Sr. Integration Eng Support 2025," 87,075.00 ",CAD,4600378089,10,31-03-2027,CAD,CA48001480,68107044,KA7500,C289,K76,CA04,7220175,USLMAN,5259876,Heather Mayo; Kimberly Chung,Legacy,Tim Lashley (TWLASHL),4543128630,,,,,
2025,AM,MX,Appriss Retail LTD,Appriss,34224034,4546044414,28-01-2025,31-01-2026,RBA S&M Support 2025," 25,000.00 ",USD,460045859,20,01-04-2027,USD,MX01000012,68082755,KA7570,M502,K76,MX04,7220175,USLMAN,5304380,Eli Rubalcaba; Gabriel Jimenez,Other,Rahul Perez (MXRPE1),4540198079,,,,,
2025,AM,MX,ATIO SA DE CV,Atio,34227853,4546047228,28-01-2025,31-01-2026,RBA SW Suppt/Lics - R&M 2025," 30,00,000.00 ",MXN,4600470953,10,24-10-2025,MXN,MX01000012,68104266,KA7410,M502,K76,MX04,7220175,USLMAN,5267255,Eli Rubalcaba; Gabriel Jimenez,Legacy,Rahul Perez (MXRPE1),4527821725,,,,,
2025,AM,MX,ATIO SA DE CV,Atio,34227854,4546047227,09-02-2025,31-01-2026,RBA HW STD Depl. For gas 2025," 5,00,000.00 ",USD,4600277948,10,24-10-2025,USD,MX01001257,68104266,KA7410,M502,K76,MX04,7220175,USLMAN,5267255,Eli Rubalcaba; Gabriel Jimenez,Legacy,Rahul Perez (MXRPE1),4530627056,,,,,
2025,AM,MX,BT Lantam Mexico,BT,34186021,4545495927,13-11-2024,31-01-2026,Telecom Invoices 2025," 4,15,000.00 ",USD,4600688945,10,30-06-2026,USD,MX01001245,68120346,KA7500,M502,RB4,MX04,7450050,USCMQO,5309471,DIT,Telecom,Rahul Perez (MXRPE1),4542323094,,"Per Erwyn, the Pgroup does not need to be updated on this PO since the go live date is after 11/25 - JF",,,
2025,AM,MX,INTEGSEL S DE RL DE CV,Integsel,34227852,4546046377,28-01-2025,31-01-2026,Onsite NW Suppt. Prov. RBA Site 2025," 40,00,000.00 ",MXN,NO OA,NO OA,NO OA,NO OA,MX01000012,68117817,KA7265,M502,K76,MX04,7220175,USLMAN,4030883,Eli Rubalcaba; Gabriel Jimenez,Legacy,Rahul Perez (MXRPE1),4538446391,,,,,
2021-2025,AM,MX,NTT DATA MEXICO S DE RL DE CV,NTT,32572247,4533781998,18-12-2020,31-03-2025,Everis Deployment - MXN," 51,00,000.00 ",MXN,4600501251,10,18-11-2025,MXN,MX01001257,68109470,KA7550,M502,RB4,MX04,7220175,USLMAN,5277643,Eli Rubalcaba; Gabriel Jimenez,Legacy,Rahul Perez (MXRPE1),,2/19/22025 Per Gabriel do not close yet waiting on November and December invoices - extend through Q1,,,,
2021-2025,AM,MX,NTT DATA MEXICO S DE RL DE CV,NTT,32572249,4533782003,18-12-2020,31-03-2025,Everis Support -MXN," 2,49,00,000.00 ",MXN,4600501251,10,18-11-2025,MXN,MX01000012,68109470,KA7550,M502,RB4,MX04,7220175,USLMAN,5277643,Eli Rubalcaba; Gabriel Jimenez,Legacy,Rahul Perez (MXRPE1),,03/04/2025 - Once SES 1881824843/1881824885 clear this PO can be closed per Gabriel Jimenez.,,,,
2021-2025,AM,MX,NTT DATA MEXICO S DE RL DE CV,NTT,32572244,4533782008,18-12-2020,31-03-2025,Everis HW Cost - USD," 29,05,000.00 ",USD,4600501252,10,18-11-2025,USD,MX01001257,68109470,KA7550,M502,RB4,MX04,7220175,USLMAN,5277644,Eli Rubalcaba; Gabriel Jimenez,Legacy,Rahul Perez (MXRPE1),,2/19/22025 Per Gabriel do not close yet waiting on November and December invoices - extend through Q1,,,,
2021-2025,AM,MX,NTT DATA MEXICO S DE RL DE CV,NTT,32572248,4533782012,18-12-2020,31-03-2025,Everis Licenses - USD," 5,95,000.00 ",USD,4600501252,10,18-11-2025,USD,MX01000012,68109470,KA7550,M502,RB4,MX04,7220175,USLMAN,5277644,Eli Rubalcaba; Gabriel Jimenez,Legacy,Rahul Perez (MXRPE1),,2/19/22025 Per Gabriel do not close yet waiting on November and December invoices - extend through Q1,,,,
2025,AM,MX,NTT DATA MEXICO S DE RL DE CV,NTT,34224090,4546044417,28-01-2025,31-01-2026,Everis Support - MXN 2025," 1,50,00,000.00 ",MXN,4600501251,10,18-11-2025,MXN,MX01000012,68109470,KA7550,M502,K76,MX04,7220175,USLMAN,5277644,Eli Rubalcaba; Gabriel Jimenez,Legacy,Rahul Perez (MXRPE1),4533782003,,,,,
2025,AM,MX,NTT DATA MEXICO S DE RL DE CV,NTT,34224089,4546044419,28-01-2025,31-01-2026,Everis Licenses - USD 2025," 2,50,000.00 ",USD,4600501252,10,18-11-2025,USD,MX01000012,68109470,KA7550,M502,K76,MX04,7220175,USLMAN,5277644,Eli Rubalcaba; Gabriel Jimenez,Legacy,Rahul Perez (MXRPE1),4533782012,,,,,
2025,AM,MX,NTT DATA MEXICO S DE RL DE CV,NTT,34224083,4546044418,28-01-2025,31-01-2026,Everis HW Cost - USD 2025," 30,00,000.00 ",USD,4600501252,10,18-11-2025,USD,MX01001257,68109470,KA7550,M502,K76,MX04,7220175,USLMAN,5277644,Eli Rubalcaba; Gabriel Jimenez,Legacy,Rahul Perez (MXRPE1),4533782008,,,,,
2025,AM,MX,NTT DATA MEXICO S DE RL DE CV,NTT,34224085,4546044416,28-01-2025,31-01-2026,Everis Deployments MXN 2025," 20,00,000.00 ",MXN,4600501251,10,18-11-2025,MXN,MX01001257,68109470,KA7550,M502,K76,MX04,7220175,USLMAN,5277644,Eli Rubalcaba; Gabriel Jimenez,Legacy,Rahul Perez (MXRPE1),4533781998,,,,,
2025,AM,US,Accenture International limited,Accenture,34348092,4546463669,26-03-2025,31-01-2026,L2 Service Desk Quarterly Fees 2025," 15,00,000.00 ",USD,4600792421,10,02/31/2029,USD,US16000922,68110803,KA7410,Y707,K76,US04,7220175,USLMAN,5161562,Richard Sestak,Other,Tim Lashley (TWLASHL),4546155491,,,,,
2025,AM,US,ACI WORLDWIDE CORP,ACI,34217522,4545698313,10-12-2024,31-01-2026,SafeTGate License 2025," 1,60,000.00 ",USD,4600464275,10,15-12-2025,USD,US16002162,68087014,KA7570,Y707,K76,US04,7220175,USLMAN,5165648,Richard Sestak,Other,Tim Lashley (TWLASHL),4543378790,,,,,
2025,AM,US,ACI WORLDWIDE CORP,ACI,34217523,4545698315,10-12-2024,31-01-2026,Software License Fee 2025," 4,63,000.00 ",USD,4600464275,10,15-12-2025,USD,US16002162,68087014,KA7570,Y707,K76,US04,7220175,USLMAN,5165648,Richard Sestak,Other,Tim Lashley (TWLASHL),4543379027,,,,,
2025,AM,US,ACI WORLDWIDE CORP,ACI,34217470,4545698312,10-12-2024,31-01-2026,Support Fees 2025," 28,20,000.00 ",USD,4600464275,10,15-12-2025,USD,US16002162,68087014,KA7570,Y707,K76,US04,7220175,USLMAN,5165648,Richard Sestak,Other,Tim Lashley (TWLASHL),4543378793,,,,,
2024-2025,AM,US,Appriss Retail LTD,Appriss,33884102,4543449337,20-02-2024,31-03-2025,RTIaaS Monthly Costs for 2024," 4,000.00 ",GBP,4600382531,20,01-04-2027,GBP,US16002162,68082755,KA7410,Y707,K76,US04,7220175,USLMAN,5161562,Amrish Ghodasara,Other,Tim Lashley (TWLASHL),4540364078,"2/24/2024 Per Amrish can close invoice posts/paid, close end of Q1",02/03/2025 - Once SES: 1875084241 has been processed we can close this PO.,,,
2024-2025,AM,US,BT Americas Inc.,BT,34153402,4545285617,15-10-2024,31-12-2025,Retail Toll Free Line MRC," 70,632.00 ",USD,4600542457,10,29-06-2028,USD,US16000914,68042884,KA7267,Y700,K79,US08,7450050,USCMQO,5265807,Sid Suarez,Telecom,Tim Lashley (TWLASHL),N/A,,,,,
2025,AM,US,Comcast Business Communication,Comcast,34194219,4545566479,21-11-2024,31-01-2026,DO Telecom Invoices 2025," 20,000.00 ",USD,4600635993,10,10-11-2027,USD,US16000914,68111011,KA7142,Y707,K76,US04,7450050,USCMQO,5157634,DIT,Telecom,Tim Lashley (TWLASHL),4543409047,,,,,
2024-2025,AM,US,DXC Technology Services LLC,DXC,33881936,4543459373,21-02-2024,31-03-2025,QT235226 Office Standard SLng LTSC 2024," 1,000.00 ",USD,NO OA,NO OA,NO OA,NO OA,US16002162,68105193,KA7265,Y700,K73,US08,7220175,USLMAN,4006011,Amrish Ghodasara,Other,Ashish A Kumar (INALES),4540439975,12/19/2024 - Keep PO active till 03/31/2025 No need to add more funds - Amrish Ghodasara, Ashish needs the following before he will increase any PO: Summary of what the approval item is for / Who from Shell SOM has agreed for it to be processed /What is the COB (Class of Business) . - This must be provided by MITOM/PO owner.,,,
2024-2025,AM,US,DXC Technology Services LLC,DXC,34213843,4545718410,12-12-2024,06-09-2025,Kendo UI Lic Renewal," 2,588.48 ",USD,NO OA,NO OA,NO OA,NO OA,US16002162,68105193,KA7265,Y700,K76,US08,7220175,USLMAN,,Yvonne Creal,Other,Tim Lashley (TWLASHL),4536555886,,,,,
2022-2027,AM,US,Epsilon Data Management LLC,Epsilon,33347747,4539672913,26-10-2022,30-06-2027,Loyalty Data Management Services and Support ," 1,70,00,000.00 ",USD,4600582329,60,30-06-2027,USD,US16000922,68112592,KA7265,Y707,K76,US04,7220175,USLMAN,5171765,Wade Wettstein,Other,Lisa Carr (USLCBR),4534064316,,,,,
2025,AM,US,Epsilon Data Management LLC,Epsilon,34229199,4545772692,18-12-2024,31-01-2026,Non FR eReceipt Program Fees 2025," 3,60,000.00 ",USD,4600582329,80,30-06-2027,USD,US16000922,68112592,KA7265,Y707,K76,US04,7220175,USLMAN,4006011,Wade Wettstein,Other,Tim Lashley (TWLASHL),4543340341,OA is set up wrong please use the generic SM when creating SES'.  (4006011),,,,
2024-2025,AM,US,Fastech,Fastech,33808761,4543018253,21-12-2023,31-03-2025,Ops R&M for CO Site 2024," 27,000.00 ",USD,NO OA,NO OA,NO OA,NO OA,US16002162,68085581,KA7265,Y707,K76,US04,7220175,USLMAN,4006011,Amrish Ghodasara,Other,Tim Lashley (TWLASHL),4540422148,12/19/2024 - Keep PO active till 03/31/2025 No need to add more funds - Amrish Ghodasara,,,,
2025,AM,US,Flexential Colorado Corp,Flexential,34209071,4545643288,02-12-2024,31-01-2026,CO-Location Hosting Services 2025," 9,24,000.00 ",USD,4600491110,20,31-08-2025,USD,US16002162,68084475,KA7570,Y707,K76,US04,7220175,USJFPG,"5275055 - no T
5275048 -  has T",John Thake,Other,Tim Lashley (TWLASHL),4543138744,"NOTE:  PO must reference contract #CW319225  (INVOICED ITEMS WITH NO ""T"" USE SM 5275055, ITEMS WITH A ""T"" USE 5275048)",,,,
2022-2025,AM,US,HEWLETT PACKARD ENTERPRISE COMPANY,HPE,33296713,4539298234,12-09-2022,31-12-2025, NonStop Green Lake Server Hardware," 38,85,725.52 ",USD,4600617749,20,31-08-2025,USD,US16002162,68097691,KA7267,Y707,K79,US04,7220175,USLMAN,5158325,John Thake,Other,Ashish A Kumar (INALES),,, Ashish needs the following before he will increase any PO: Summary of what the approval item is for / Who from Shell SOM has agreed for it to be processed /What is the COB (Class of Business) . - This must be provided by MITOM/PO owner.,,,
2024-2026,AM,US,InnerCity Fibernet LLC,InnerCity,33878369,4543439830,19-02-2024,30-06-2026,MRC Dark Fiber in Dallas data Center 2024-2026," 75,720.00 ",USD,NO OA,NO OA,NO OA,NO OA,US16002162,68096876,KA7265,Y707,K79,US04,7220175,USLMAN,4006011,Sid Suarez,Other,Ashish A Kumar (INALES),4540598200,"02/04/2025 - Per Sid, extend this PO to mid 2026 - PO being increased to 45,720.00 USD.", Ashish needs the following before he will increase any PO: Summary of what the approval item is for / Who from Shell SOM has agreed for it to be processed /What is the COB (Class of Business) . - This must be provided by MITOM/PO owner.,,,
2025,AM,US,INVENCO I2 INC,Invenco,34257115,4545975852,21-01-2025,31-01-2026,ICS Saas Monthly Fees for US for 2025," 16,00,000.00 ",USD,4600665804,10,30-04-2030,USD,US16002162,68113336,KA7410,Y707,K76,US04,7220175,USLMAN,5266784,Richard Sestak,Other,Tim Lashley (TWLASHL),4545662378,,,,,
2025,AM,US,INVENCO I2 INC,Invenco,34351446,4546490153,31-03-2025,27-03-2025,ICS Opt Device Monthly fees for US for 2025," 14,40,000.00 ",USD,4600665804,10,30-04-2030,USD,US16000922,68113336,KA7410,Y707,K76,US04,7220175,USLMAN,5266784,Wade Wettstein,Other,Tim Lashley (TWLASHL),4545662378,,,,,
2024-2025,AM,US,ODYSSEY INFORMATION SERVICES INC,Odyssey,34092443,4544868990,23-08-2024,17-06-2025,Sunburst (formerly FI CBO) project," 3,64,109.00 ",USD,4600742964,10,17-06-2025,USD,US16004012/USIT/01723/R/01/01,68086399,KA7500,Y707,K76,US04,7220175,USLMAN,5161561,Johan Vargas,Other,Tim Lashley (TWLASHL),4543582912,02/05/2025 - Per Johan please keep PO open as more invoices are expected. ,,,,
2025,AM,US,ODYSSEY INFORMATION SERVICES INC,Odyssey,34195742,4545566473,25-11-2024,31-01-2026,Connected Customer Managed Services 2025," 10,00,000.00 ",USD,4600314152,10,31-08-2025,USD,US16002162,68086399,KA7267,Y707,K76,US04,7220200,USLMAN,5334088,Ashish Kumar,Other,Tim Lashley (TWLASHL),4542960032,,,,,
2025,AM,US,ODYSSEY INFORMATION SERVICES INC,Odyssey,34195747,4545566474,25-11-2024,31-01-2026,E-Mobility Managed Services 2025," 20,00,000.00 ",USD,4600314152,10,31-08-2025,USD,US16002162,68086399,KA7267,Y707,K76,US04,7220200,USLMAN,5334088,Ashish Kumar,Other,Tim Lashley (TWLASHL),4542970705,,,,,
2025,AM,US,ODYSSEY INFORMATION SERVICES INC,Odyssey,34195782,4545566475,25-11-2024,31-01-2026,Site Systems Managed Services 2025," 15,00,000.00 ",USD,4600314152,10,31-08-2025,USD,US16002162,68086399,KA7267,Y707,K76,US04,7220200,USLMAN,5334088,Ashish Kumar,Other,Tim Lashley (TWLASHL),4542960030,,,,,
2025,AM,US,ODYSSEY INFORMATION SERVICES INC,Odyssey,34195784,4545582443,25-11-2024,31-01-2026,Telecom Managed Services 2025," 55,00,000.00 ",USD,4600314152,10,31-08-2025,USD,US16002162,68086399,KA7267,Y707,K76,US04,7220200,USLMAN,5334088,Ashish Kumar,Other,Elaine Mohr (EJCHUNG),4543053688,,,,,
2025,AM,US,ODYSSEY INFORMATION SERVICES INC,Odyssey,34190254,4545546021,21-11-2024,31-01-2026,Tandem Support 2025," 30,00,000.00 ",USD,4600178919,10,31-07-2025,USD,US16002162,68086399,KA7265,Y700,SI2,US08,7220200,USLMAN,5165045,John Thake,Other,Ashish A Kumar (INALES),4543446187,, Ashish needs the following before he will increase any PO: Summary of what the approval item is for / Who from Shell SOM has agreed for it to be processed /What is the COB (Class of Business) . - This must be provided by MITOM/PO owner.,,,
2025,AM,US,"P97 Networks, LLC",P97 Networks,34215190,4545678577,06-12-2024,31-01-2026,Recurring Services 2025," 25,92,000.00 ",USD,4600649741,10,31-01-2026,USD,US16002162,68104481,KA7551,Y707,K76,US04,7220175,USLMAN,5293758,Ranesha Cobb,Other,Tim Lashley (TWLASHL),4543496308,,,,,
2025,AM,US,"P97 Networks, LLC",P97 Networks,34215190,4545678578,06-12-2024,31-01-2026,Fraud Detection 2025," 1,44,160.00 ",USD,4600649741,20,31-01-2026,USD,US16002162,68104481,KA7551,Y707,K76,US04,7220175,USLMAN,5254012,Ranesha Cobb,Other,Tim Lashley (TWLASHL),4543496308,,,,,
2025,AM,US,PROFESSIONAL DATASOLUTIONS INC,PDI,34184361,4545556445,20-11-2024,31-01-2026,Telecom Invoices for 2025," 94,88,000.00 ",USD,4600531697,10,31-12-2027,USD,US16000914,68114852,KA7267,Y707,K76,US04,7450050,USCMQO,5158325,DIT,Telecom,Tim Lashley (TWLASHL),4543053690,,,,,
2024-2025,AM,US,Verifone,Verifone,33888568,4543530400,01-03-2024,31-01-2026,SW Helpdesk/Maint. Support 2024-2025," 82,14,580.96 ",USD,4600219383,20,31-12-2027,USD,US16000913,68086036,KA7410,Y707,K76,US04,7220175,USLMAN,5161562,Wade Wettstein,Other,Elaine Mohr (EJCHUNG),4541162572,12/18/2024 - Per Wade we will have this PO increased and extended to cover all of 2025.  They are working to have OA extended. - LRM,,,,
